"age","after","received_coupon","revenue"
"30-40",1,1,10.02
"30-40",1,1,9.81
"30-40",1,1,10.51
"30-40",1,1,7.15
"30-40",1,1,8.5
"30-40",1,1,10.29
"30-40",1,1,10.71
"30-40",1,1,9.62
"30-40",1,1,11.38
"30-40",1,1,11.39
"30-40",1,1,11.8
"30-40",1,1,11.39
"30-40",1,1,8.52
"30-40",1,1,10.31
"30-40",1,1,11.72
"30-40",1,1,9.98
"30-40",1,1,12.7
"30-40",1,1,9.6
"30-40",1,1,5.68
"30-40",1,1,8.07
"30-40",1,1,10.35
"30-40",1,1,6.49
"30-40",1,1,11.15
"30-40",1,1,8.16
"30-40",1,1,10.17
"30-40",1,1,9.78
"30-40",1,1,8.77
"30-40",1,1,10
"30-40",1,1,10.36
"30-40",1,1,11.57
"30-40",1,1,11.82
"30-40",1,1,10.97
"30-40",1,1,13.41
"30-40",1,1,6.54
"30-40",1,1,10.2
"30-40",1,1,10.92
"30-40",1,1,10.43
"30-40",1,1,8.26
"30-40",1,1,12.35
"30-40",1,1,13.01
"30-40",1,1,12.15
"30-40",1,1,12.55
"30-40",1,1,5.98
"30-40",1,1,15.04
"30-40",1,1,8.96
"30-40",1,1,9.22
"30-40",1,1,8.66
"30-40",1,1,9.4
"30-40",1,1,11.93
"30-40",1,1,9.18
"30-40",1,1,9.6
"30-40",1,1,10.1
"30-40",1,1,9.18
"30-40",1,1,12.5
"30-40",1,1,7.56
"30-40",1,1,12.04
"30-40",1,1,7.22
"30-40",1,1,8.98
"30-40",1,1,8.54
"30-40",1,1,9.38
"30-40",1,1,11.17
"30-40",1,1,9.88
"30-40",1,1,10.33
"30-40",1,1,7.2
"30-40",1,1,8.62
"30-40",1,1,13.25
"30-40",1,1,8.39
"30-40",1,1,7.1
"30-40",1,1,11.25
"30-40",1,1,12.58
"30-40",1,1,14.32
"30-40",1,1,15.27
"30-40",1,1,9.17
"30-40",1,1,9.31
"30-40",1,1,9.62
"30-40",1,1,10.39
"30-40",1,1,7.65
"30-40",1,1,10.02
"30-40",1,1,10.69
"30-40",1,1,10.34
"30-40",1,1,7.78
"30-40",1,1,12.59
"30-40",1,1,8.77
"30-40",1,1,10.87
"30-40",1,1,11.56
"30-40",1,1,9.41
"30-40",1,1,9.92
"30-40",1,1,11.5
"30-40",1,1,12.74
"30-40",1,1,9.81
"30-40",1,1,9.29
"30-40",1,1,11.41
"30-40",1,1,7.83
"30-40",1,1,10.63
"30-40",1,1,9.91
"30-40",1,1,10.93
"30-40",1,1,11.42
"30-40",1,1,9.08
"30-40",1,1,9.42
"30-40",1,1,13.42
"30-40",1,1,8.73
"30-40",1,1,10.53
"30-40",1,1,9.87
"30-40",1,1,7.93
"30-40",1,1,7.17
"30-40",1,1,12.95
"30-40",1,1,10.31
"30-40",1,1,9.09
"30-40",1,1,8.07
"30-40",1,1,7.94
"30-40",1,1,10.31
"30-40",1,1,10.34
"30-40",1,1,12.76
"30-40",1,1,9.28
"30-40",1,1,8.66
"30-40",1,1,12.71
"30-40",1,1,13.91
"30-40",1,1,11.09
"30-40",1,1,11.55
"30-40",1,1,8.75
"30-40",1,1,13.02
"30-40",1,1,9.38
"30-40",1,1,8.71
"30-40",1,1,10.77
"30-40",1,1,10.49
"30-40",1,1,11.34
"30-40",1,1,10.64
"30-40",1,1,10.29
"30-40",1,1,9.82
"30-40",1,1,6.92
"30-40",1,1,11.21
"30-40",1,1,10.75
"30-40",1,1,10.85
"30-40",1,1,5.65
"30-40",1,1,10.54
"30-40",1,1,8.79
"30-40",1,1,10.23
"30-40",1,1,8.17
"30-40",1,1,9.52
"30-40",1,1,8.36
"30-40",1,1,10.64
"30-40",1,1,14.15
"30-40",1,1,8.33
"30-40",1,1,6.94
"30-40",1,1,12.04
"30-40",1,1,10.94
"30-40",1,1,11.94
"30-40",1,1,6
"30-40",1,1,7.82
"30-40",1,1,7.44
"30-40",1,1,10.14
"30-40",1,1,11.65
"30-40",1,1,14.26
"30-40",1,1,9.85
"30-40",1,1,10.49
"30-40",1,1,11.21
"30-40",1,1,8.37
"30-40",1,1,12.93
"30-40",1,1,9.15
"30-40",1,1,8.68
"30-40",1,1,12.33
"30-40",1,1,12.03
"30-40",1,1,11.53
"30-40",1,1,11.4
"30-40",1,1,11.1
"30-40",1,1,12.54
"30-40",1,1,11.35
"30-40",1,1,7.46
"30-40",1,1,8.53
"30-40",1,1,11.46
"30-40",1,1,10.17
"30-40",1,1,9.41
"30-40",1,1,9.69
"30-40",1,1,11.94
"30-40",1,1,12.22
"30-40",1,1,7.36
"30-40",1,1,11.02
"30-40",1,1,11.63
"30-40",1,1,12.77
"30-40",1,1,12.02
"30-40",1,1,9.92
"30-40",1,1,5.62
"30-40",1,1,8.61
"30-40",1,1,12.37
"30-40",1,1,8.51
"30-40",1,1,8.04
"30-40",1,1,14.01
"30-40",1,1,14.57
"30-40",1,1,10.26
"30-40",1,1,9.97
"30-40",1,1,9.53
"30-40",1,1,11.99
"30-40",1,1,10.28
"30-40",1,1,11.29
"30-40",1,1,13.79
"30-40",1,1,12.49
"30-40",1,1,8.93
"30-40",1,1,9.48
"30-40",1,1,7.81
"30-40",1,1,16.13
"30-40",1,1,9.27
"30-40",1,1,9.98
"30-40",1,1,12.11
"30-40",1,1,9.4
"30-40",1,1,9.98
"30-40",1,1,5.34
"30-40",1,1,9.72
"30-40",1,1,6.34
"30-40",1,1,8.53
"30-40",1,1,11.77
"30-40",1,1,9.86
"30-40",1,1,10.14
"30-40",1,1,8.48
"30-40",1,1,10.56
"30-40",1,1,11.85
"30-40",1,1,11.83
"30-40",1,1,6.03
"30-40",1,1,13.1
"30-40",1,1,7.75
"30-40",1,1,11.83
"30-40",1,1,8.45
"30-40",1,1,12.96
"30-40",1,1,8.21
"30-40",1,1,7.11
"30-40",1,1,11.72
"30-40",1,1,7.53
"30-40",1,1,5.18
"30-40",1,1,12.76
"30-40",1,1,10.4
"30-40",1,1,10.65
"30-40",1,1,10.92
"30-40",1,1,10.8
"30-40",1,1,12.52
"30-40",1,1,8.86
"30-40",1,1,9.34
"30-40",1,1,12.52
"30-40",1,1,7.57
"30-40",1,1,12.98
"30-40",1,1,11.09
"30-40",1,1,11.03
"30-40",1,1,11.36
"30-40",1,1,10.7
"30-40",1,1,9.93
"30-40",1,1,10.06
"30-40",1,1,9.57
"30-40",1,1,10.99
"30-40",1,1,9.93
"30-40",1,1,11.23
"30-40",1,1,9.63
"30-40",1,1,10.02
"30-40",1,1,10.21
"30-40",1,1,12.69
"30-40",1,1,10.09
"30-40",1,1,9.65
"30-40",1,1,11.19
"30-40",1,1,9.85
"30-40",1,1,10.26
"30-40",1,1,11.92
"30-40",1,1,9.05
"30-40",1,1,7.33
"30-40",1,1,13.61
"30-40",1,1,10.22
"30-40",1,1,13.81
"30-40",1,1,10.52
"30-40",1,1,12.46
"30-40",1,1,10.08
"30-40",1,1,13.73
"30-40",1,1,12.26
"30-40",1,1,11.11
"30-40",1,1,8.33
"30-40",1,1,9.3
"30-40",1,1,8.73
"30-40",1,1,9.09
"30-40",1,1,8
"30-40",1,1,12.21
"30-40",1,1,7.71
"30-40",1,1,11.23
"30-40",1,1,12.13
"30-40",1,1,9.87
"30-40",1,1,9.42
"30-40",1,1,13.94
"30-40",1,1,12.42
"30-40",1,1,11.9
"30-40",1,1,8.91
"30-40",1,1,12.47
"30-40",1,1,9.41
"30-40",1,1,9.98
"30-40",1,1,7.75
"30-40",1,1,10.44
"30-40",1,1,7.97
"30-40",1,1,9.68
"30-40",1,1,11.46
"30-40",1,1,12.11
"30-40",1,1,9.67
"30-40",1,1,9.72
"30-40",1,1,6.63
"30-40",1,1,9.17
"30-40",1,1,12.06
"30-40",1,1,9.67
"30-40",1,1,12.32
"30-40",1,1,10.25
"30-40",1,1,10.4
"30-40",1,1,11.21
"30-40",1,1,8.51
"30-40",1,1,5.45
"30-40",1,1,11.12
"30-40",1,1,10.93
"30-40",1,1,11.3
"30-40",1,1,11.89
"30-40",1,1,8.56
"30-40",1,1,10.34
"30-40",1,1,10.63
"30-40",1,1,9.34
"30-40",1,1,12.13
"30-40",1,1,12.59
"30-40",1,1,11.67
"30-40",1,1,12.21
"30-40",1,1,9.16
"30-40",1,1,8.17
"30-40",1,1,11.38
"30-40",1,1,10.83
"30-40",1,1,8.99
"30-40",1,1,9.12
"30-40",1,1,13.32
"30-40",1,1,7.25
"30-40",1,1,8.44
"30-40",1,1,6.05
"30-40",1,1,10.34
"30-40",1,1,10.99
"30-40",1,1,8.29
"30-40",1,1,9.21
"30-40",1,1,12.04
"30-40",1,1,13.15
"30-40",1,1,12.67
"30-40",1,1,13.71
"30-40",1,1,9.58
"30-40",1,1,9.01
"30-40",1,1,10.42
"30-40",1,1,8.92
"30-40",1,1,11.63
"30-40",1,1,9.39
"30-40",1,1,12.41
"30-40",1,1,11.68
"30-40",1,1,12.87
"30-40",1,1,11.2
"30-40",1,1,10.62
"30-40",1,1,10.02
"30-40",1,1,9.33
"30-40",1,1,9.93
"30-40",1,1,10.36
"30-40",1,1,10.16
"30-40",1,1,9.99
"30-40",1,1,7.01
"30-40",1,1,9.31
"30-40",1,1,11.15
"30-40",1,1,7.69
"30-40",1,1,9.04
"30-40",1,1,9.27
"30-40",1,1,7.64
"30-40",1,1,11
"30-40",1,1,14.22
"30-40",1,1,8.36
"30-40",1,1,9.79
"30-40",1,1,9.06
"30-40",1,1,9.63
"30-40",1,1,10.41
"30-40",1,1,8.99
"30-40",1,1,8.75
"30-40",1,1,11.59
"30-40",1,1,13.13
"30-40",1,1,12.25
"30-40",1,1,8.97
"30-40",1,1,9.06
"30-40",1,1,8.74
"30-40",1,1,8.98
"30-40",1,1,14.24
"30-40",1,1,10.76
"30-40",1,1,9.37
"30-40",1,1,10.94
"30-40",1,1,10.68
"30-40",1,1,9.56
"30-40",1,1,10.5
"30-40",1,1,10.24
"30-40",1,1,11.88
"30-40",1,1,14.47
"30-40",1,1,13.88
"30-40",1,1,8.28
"30-40",1,1,11.12
"30-40",1,1,10.42
"30-40",1,1,12.28
"30-40",1,1,10.38
"30-40",1,1,14.8
"30-40",1,1,11.27
"30-40",1,1,9.64
"30-40",1,1,11.21
"30-40",1,1,12.02
"30-40",1,1,11.36
"30-40",1,1,7.66
"30-40",1,1,5.94
"30-40",1,1,7.94
"30-40",1,1,9.25
"30-40",1,1,8.85
"30-40",1,1,9.58
"30-40",1,1,12.44
"30-40",1,1,9.54
"30-40",1,1,7.12
"30-40",1,1,10.02
"30-40",1,1,6.69
"30-40",1,1,10.57
"30-40",1,1,13.61
"30-40",1,1,10.29
"30-40",1,1,12.82
"30-40",1,1,10.5
"30-40",1,1,6.82
"30-40",1,1,13.03
"30-40",1,1,8.71
"30-40",1,1,10.92
"30-40",1,1,7.03
"30-40",1,1,11.39
"30-40",1,1,13.96
"30-40",1,1,10.8
"30-40",1,1,11.2
"30-40",1,1,7.17
"30-40",1,1,8.73
"30-40",1,1,9.41
"30-40",1,1,10.08
"30-40",1,1,8.73
"30-40",1,1,10.91
"30-40",1,1,9.28
"30-40",1,1,12.01
"30-40",1,1,10.67
"30-40",1,1,7.64
"30-40",1,1,10.72
"30-40",1,1,9.59
"30-40",1,1,9.68
"30-40",1,1,6.43
"30-40",1,1,9.94
"30-40",1,1,10.22
"30-40",1,1,9.47
"30-40",1,1,9.43
"30-40",1,1,7.17
"30-40",1,1,8.77
"30-40",1,1,11.05
"30-40",1,1,7.79
"30-40",1,1,11.85
"30-40",1,1,12.27
"30-40",1,1,11.42
"30-40",1,1,9.93
"30-40",1,1,9.31
"30-40",1,1,11.13
"30-40",1,1,12.59
"30-40",1,1,11.55
"30-40",1,1,6.91
"30-40",1,1,9.47
"30-40",1,1,9.95
"30-40",1,1,10.12
"30-40",1,1,9.75
"30-40",1,1,14.12
"30-40",1,1,6.55
"30-40",1,1,11.49
"30-40",1,1,12.4
"30-40",1,1,8.13
"30-40",1,1,9.97
"30-40",1,1,10.89
"30-40",1,1,8.73
"30-40",1,1,9.77
"30-40",1,1,13.72
"30-40",1,1,8.4
"30-40",1,1,8.93
"30-40",1,1,9.44
"30-40",1,1,9.88
"30-40",1,1,11.69
"30-40",1,1,8.29
"30-40",1,1,8.84
"30-40",1,1,8.36
"30-40",1,1,10.88
"30-40",1,1,12.68
"30-40",1,1,10.49
"30-40",1,1,12.92
"30-40",1,1,13.86
"30-40",1,1,10.05
"30-40",1,1,11.08
"30-40",1,1,12.3
"30-40",1,1,11.6
"30-40",1,1,9.87
"30-40",1,1,10.08
"30-40",1,1,10.39
"30-40",1,1,10.59
"30-40",1,1,10.14
"30-40",1,1,8.95
"30-40",1,1,10.44
"30-40",1,1,13.25
"30-40",1,1,11.34
"30-40",1,1,10.21
"30-40",1,1,9.42
"30-40",1,1,12.73
"30-40",1,1,11.86
"30-40",1,1,9.53
"30-40",1,1,8.24
"30-40",1,1,12.16
"30-40",1,1,8.83
"30-40",1,1,12.34
"30-40",1,1,13.37
"30-40",1,1,9.55
"30-40",1,1,6.83
"30-40",1,1,10.75
"30-40",1,1,10.38
"30-40",1,1,9.91
"30-40",1,1,8.52
"30-40",1,1,11.66
"30-40",1,1,10.5
"30-40",1,1,12.58
"30-40",1,1,11.74
"30-40",1,1,13.83
"30-40",1,1,10.47
"30-40",1,1,10.04
"30-40",1,1,11.62
"30-40",1,1,11.21
"30-40",1,1,10.58
"30-40",1,1,10.61
"30-40",1,1,10.07
"30-40",1,1,9.44
"30-40",1,1,9.56
"30-40",1,1,12.35
"30-40",1,1,15.12
"30-40",1,1,11.18
"30-40",1,1,11.02
"30-40",1,1,10.56
"30-40",1,1,9.96
"30-40",1,1,11.65
"30-40",1,1,10.31
"30-40",1,1,14.3
"30-40",1,1,8.37
"30-40",1,1,10.87
"30-40",1,1,8.11
"30-40",1,1,11.65
"30-40",1,1,10.55
"30-40",1,1,9.61
"30-40",1,1,8.65
"30-40",1,1,12.53
"30-40",1,1,7.84
"30-40",1,1,11.16
"30-40",1,1,12.34
"30-40",1,1,11.52
"30-40",1,1,6.15
"30-40",1,1,9.97
"30-40",1,1,11.51
"30-40",1,1,11.44
"30-40",1,1,10.26
"30-40",1,1,8.18
"30-40",1,1,12.06
"30-40",1,1,10.03
"30-40",1,1,11.97
"30-40",1,1,10.66
"30-40",1,1,11.81
"30-40",1,1,6.5
"30-40",1,1,7.71
"30-40",1,1,6.47
"30-40",1,1,12.94
"30-40",1,1,9.2
"30-40",1,1,8.56
"30-40",1,1,13.4
"30-40",1,1,6.89
"30-40",1,1,9.14
"30-40",1,1,12.75
"30-40",1,1,10.08
"30-40",1,1,9.05
"30-40",1,1,10.54
"30-40",1,1,11.34
"30-40",1,1,10.71
"30-40",1,1,11.55
"30-40",1,1,10.14
"30-40",1,1,13.19
"30-40",1,1,10.07
"30-40",1,1,10.64
"30-40",1,1,9.91
"30-40",1,1,10.94
"30-40",1,1,10.64
"30-40",1,1,9.76
"30-40",1,1,9.53
"30-40",1,1,6.89
"30-40",1,1,8.66
"30-40",1,1,8.39
"30-40",1,1,8.37
"30-40",1,1,12
"30-40",1,1,10.94
"30-40",1,1,9.97
"30-40",1,1,11.12
"30-40",1,1,9.22
"30-40",1,1,9.72
"30-40",1,1,10.2
"30-40",1,1,9.86
"30-40",1,1,6.89
"30-40",1,1,6.07
"30-40",1,1,10.43
"30-40",1,1,8.37
"30-40",1,1,12.08
"30-40",1,1,9.83
"30-40",1,1,7.94
"30-40",1,1,10.61
"30-40",1,1,9.31
"30-40",1,1,6.61
"30-40",1,1,12.26
"30-40",1,1,8.15
"30-40",1,1,9.61
"30-40",1,1,9.74
"30-40",1,1,9.85
"30-40",1,1,6.27
"30-40",1,1,8.79
"30-40",1,1,13.1
"30-40",1,1,10.4
"30-40",1,1,9.33
"30-40",1,1,8.28
"30-40",1,1,7.35
"30-40",1,1,8.73
"30-40",1,1,14.7
"30-40",1,1,11.4
"30-40",1,1,12.83
"30-40",1,1,8.25
"30-40",1,1,8.92
"30-40",1,1,11.21
"30-40",1,1,9.9
"30-40",1,1,9.26
"30-40",1,1,10.51
"30-40",1,1,15.21
"30-40",1,1,11.18
"30-40",1,1,14.62
"30-40",1,1,10.78
"30-40",1,1,8.24
"30-40",1,1,10.68
"30-40",1,1,9.56
"30-40",1,1,13.45
"30-40",1,1,9.15
"30-40",1,1,9.58
"30-40",1,1,10.02
"30-40",1,1,10.37
"30-40",1,1,10.75
"30-40",1,1,10.6
"30-40",1,1,9.79
"30-40",1,1,10.67
"30-40",1,1,10.47
"30-40",1,1,13.52
"30-40",1,1,12.04
"30-40",1,1,8.33
"40+",1,1,11.54
"40+",1,1,13.75
"40+",1,1,9.1
"40+",1,1,11.23
"40+",1,1,8.61
"40+",1,1,16.45
"40+",1,1,10.62
"40+",1,1,14.07
"40+",1,1,14.86
"40+",1,1,13.93
"40+",1,1,14.83
"40+",1,1,12.93
"40+",1,1,12.89
"40+",1,1,10.48
"40+",1,1,11.68
"40+",1,1,11.42
"40+",1,1,13.69
"40+",1,1,9.69
"40+",1,1,9.41
"40+",1,1,13.06
"40+",1,1,10.93
"40+",1,1,9.15
"40+",1,1,14.55
"40+",1,1,10.57
"40+",1,1,15.09
"40+",1,1,9.55
"40+",1,1,10.23
"40+",1,1,11.94
"40+",1,1,14.8
"40+",1,1,10.17
"40+",1,1,11.47
"40+",1,1,11.81
"40+",1,1,14.22
"40+",1,1,12.72
"40+",1,1,9.14
"40+",1,1,10.33
"40+",1,1,11.72
"40+",1,1,12.75
"40+",1,1,11.98
"40+",1,1,13.19
"40+",1,1,11.95
"40+",1,1,12.32
"40+",1,1,12.68
"40+",1,1,12.2
"40+",1,1,12.48
"40+",1,1,11.1
"40+",1,1,9.6
"40+",1,1,13.13
"40+",1,1,11.21
"40+",1,1,10.8
"40+",1,1,13.22
"40+",1,1,10.39
"40+",1,1,15.07
"40+",1,1,11.22
"40+",1,1,14.52
"40+",1,1,13.21
"40+",1,1,9.72
"40+",1,1,11.38
"40+",1,1,13.71
"40+",1,1,10.02
"40+",1,1,7.89
"40+",1,1,11.4
"40+",1,1,10
"40+",1,1,9.66
"40+",1,1,13.96
"40+",1,1,12.08
"40+",1,1,11.12
"40+",1,1,9.34
"40+",1,1,10.96
"40+",1,1,11.13
"40+",1,1,14.17
"40+",1,1,10.76
"40+",1,1,12.2
"40+",1,1,10.63
"40+",1,1,11.97
"40+",1,1,10.89
"40+",1,1,11.11
"40+",1,1,10.09
"40+",1,1,14.99
"40+",1,1,10.66
"40+",1,1,11.98
"40+",1,1,10.29
"40+",1,1,13.95
"40+",1,1,11.59
"40+",1,1,10.14
"40+",1,1,12.39
"40+",1,1,11.01
"40+",1,1,13.58
"40+",1,1,9.98
"40+",1,1,11.92
"40+",1,1,12.26
"40+",1,1,11.07
"40+",1,1,12.86
"40+",1,1,10.42
"40+",1,1,12.33
"40+",1,1,11.37
"40+",1,1,11.29
"40+",1,1,12.88
"40+",1,1,11.89
"40+",1,1,9.08
"40+",1,1,13.63
"40+",1,1,11.87
"40+",1,1,11.87
"40+",1,1,14.11
"40+",1,1,11.74
"40+",1,1,8.38
"40+",1,1,10.54
"40+",1,1,10.04
"40+",1,1,11.88
"40+",1,1,12.03
"40+",1,1,9.55
"40+",1,1,10.54
"40+",1,1,10.5
"40+",1,1,11.71
"40+",1,1,8.64
"40+",1,1,12.4
"40+",1,1,15.93
"40+",1,1,16.02
"40+",1,1,14.73
"40+",1,1,13.6
"40+",1,1,7.39
"40+",1,1,10.75
"40+",1,1,12.77
"40+",1,1,12.38
"40+",1,1,13.37
"40+",1,1,15.07
"40+",1,1,12.72
"40+",1,1,11.99
"40+",1,1,16.16
"40+",1,1,15.18
"40+",1,1,12.17
"40+",1,1,10.53
"40+",1,1,11.11
"40+",1,1,12.28
"40+",1,1,14.6
"40+",1,1,12.96
"40+",1,1,15.3
"40+",1,1,15.11
"40+",1,1,10.45
"40+",1,1,12
"40+",1,1,11.01
"40+",1,1,10.21
"40+",1,1,14.28
"40+",1,1,13.56
"40+",1,1,9.09
"40+",1,1,13.79
"40+",1,1,13.1
"40+",1,1,12.72
"40+",1,1,13.19
"40+",1,1,13.36
"40+",1,1,9.45
"40+",1,1,17.61
"40+",1,1,16.19
"40+",1,1,9.61
"40+",1,1,11.07
"40+",1,1,8.14
"40+",1,1,10.89
"40+",1,1,15.12
"40+",1,1,12.31
"40+",1,1,10.78
"40+",1,1,10.3
"40+",1,1,11.76
"40+",1,1,12.39
"40+",1,1,12.93
"40+",1,1,14.65
"40+",1,1,7.9
"40+",1,1,7.82
"40+",1,1,15.59
"40+",1,1,10.55
"40+",1,1,10.14
"40+",1,1,13.24
"40+",1,1,14.59
"40+",1,1,10.77
"40+",1,1,11.72
"40+",1,1,14.06
"40+",1,1,11.98
"40+",1,1,10.76
"40+",1,1,10.58
"40+",1,1,12.66
"40+",1,1,10.46
"40+",1,1,12.65
"40+",1,1,12.89
"40+",1,1,8.1
"40+",1,1,13.7
"40+",1,1,11.47
"40+",1,1,10.95
"40+",1,1,14.58
"40+",1,1,9.11
"40+",1,1,13.21
"40+",1,1,10.53
"40+",1,1,13.38
"40+",1,1,9.85
"40+",1,1,13.1
"40+",1,1,15.32
"40+",1,1,16.09
"40+",1,1,11.45
"40+",1,1,7.54
"40+",1,1,10.26
"40+",1,1,13.89
"40+",1,1,9.97
"40+",1,1,10.57
"40+",1,1,11.59
"40+",1,1,14.65
"40+",1,1,12.36
"40+",1,1,10.15
"40+",1,1,7.68
"40+",1,1,11.74
"40+",1,1,11.59
"40+",1,1,11.78
"40+",1,1,12.92
"40+",1,1,8.37
"40+",1,1,11.38
"40+",1,1,10.81
"40+",1,1,13.54
"40+",1,1,11.33
"40+",1,1,8.79
"40+",1,1,11.5
"40+",1,1,10.7
"40+",1,1,14.45
"40+",1,1,8.19
"40+",1,1,9.33
"40+",1,1,9.12
"40+",1,1,10.04
"40+",1,1,9.21
"40+",1,1,11.2
"40+",1,1,14.57
"40+",1,1,13.84
"40+",1,1,9.26
"40+",1,1,12.82
"40+",1,1,15.55
"40+",1,1,13.44
"40+",1,1,9.63
"40+",1,1,13.02
"40+",1,1,15.27
"40+",1,1,14.03
"40+",1,1,13.94
"40+",1,1,12.53
"40+",1,1,12.29
"40+",1,1,10.4
"40+",1,1,11.62
"40+",1,1,8.79
"40+",1,1,8.02
"40+",1,1,12.86
"40+",1,1,11.92
"40+",1,1,13.32
"40+",1,1,12.18
"40+",1,1,7.17
"40+",1,1,10.41
"40+",1,1,12.93
"40+",1,1,9.51
"40+",1,1,12.62
"40+",1,1,12.26
"40+",1,1,13.12
"40+",1,1,14.69
"40+",1,1,10.4
"40+",1,1,8.62
"40+",1,1,13.92
"40+",1,1,15.57
"40+",1,1,11.42
"40+",1,1,8.82
"40+",1,1,12.6
"40+",1,1,11.87
"40+",1,1,10.07
"40+",1,1,10.67
"40+",1,1,12.61
"40+",1,1,15.29
"40+",1,1,10.13
"40+",1,1,12.69
"40+",1,1,14.36
"40+",1,1,12.84
"40+",1,1,11.39
"40+",1,1,13.1
"40+",1,1,14.39
"40+",1,1,9.26
"40+",1,1,9.77
"40+",1,1,7.61
"40+",1,1,11.02
"40+",1,1,13.43
"40+",1,1,14.21
"40+",1,1,11.58
"40+",1,1,12.95
"40+",1,1,9.67
"40+",1,1,12.77
"40+",1,1,13.34
"40+",1,1,8.27
"40+",1,1,12.91
"40+",1,1,12.58
"40+",1,1,12.08
"40+",1,1,14.93
"40+",1,1,11.86
"40+",1,1,10.85
"40+",1,1,14.11
"40+",1,1,11.55
"40+",1,1,10.64
"40+",1,1,14.57
"40+",1,1,11.55
"40+",1,1,10.25
"40+",1,1,12.59
"40+",1,1,13.68
"40+",1,1,15.4
"40+",1,1,16.13
"40+",1,1,17.4
"40+",1,1,11.91
"40+",1,1,11.99
"40+",1,1,16.33
"40+",1,1,17.77
"40+",1,1,12.49
"40+",1,1,11.98
"40+",1,1,11.89
"40+",1,1,13.11
"40+",1,1,11.08
"40+",1,1,8.91
"40+",1,1,14.41
"40+",1,1,9.27
"40+",1,1,11.38
"40+",1,1,11.52
"40+",1,1,15.23
"40+",1,1,13.77
"40+",1,1,11.73
"40+",1,1,12.61
"40+",1,1,11.88
"40+",1,1,12.53
"40+",1,1,12.73
"40+",1,1,10.03
"40+",1,1,10.62
"40+",1,1,13.11
"40+",1,1,7.81
"40+",1,1,10.63
"40+",1,1,11.45
"40+",1,1,10.6
"40+",1,1,13.09
"40+",1,1,12.24
"40+",1,1,14.8
"40+",1,1,9.5
"40+",1,1,15.82
"40+",1,1,8.82
"40+",1,1,9.76
"40+",1,1,11.12
"40+",1,1,12.96
"40+",1,1,11.75
"40+",1,1,13.45
"40+",1,1,12.35
"40+",1,1,9.82
"40+",1,1,10.53
"40+",1,1,14.89
"40+",1,1,10.26
"40+",1,1,9.97
"40+",1,1,11.47
"40+",1,1,14.1
"40+",1,1,11.12
"40+",1,1,10.73
"40+",1,1,12.63
"40+",1,1,11.41
"40+",1,1,11.4
"40+",1,1,12.26
"40+",1,1,12.74
"40+",1,1,14.94
"40+",1,1,11.35
"40+",1,1,13.79
"40+",1,1,9.93
"40+",1,1,14.54
"40+",1,1,11.23
"40+",1,1,13
"40+",1,1,14.71
"40+",1,1,10.77
"40+",1,1,10.04
"40+",1,1,11.86
"40+",1,1,11.62
"40+",1,1,11.4
"40+",1,1,8.21
"40+",1,1,9.18
"40+",1,1,8.38
"40+",1,1,13.83
"40+",1,1,11.87
"40+",1,1,12.93
"40+",1,1,12.52
"40+",1,1,13.61
"40+",1,1,10.88
"40+",1,1,13.7
"40+",1,1,10.94
"40+",1,1,13.35
"40+",1,1,10.56
"40+",1,1,14.8
"40+",1,1,10.32
"40+",1,1,17.64
"40+",1,1,10.28
"40+",1,1,10.37
"40+",1,1,8.89
"40+",1,1,13.27
"40+",1,1,10.5
"40+",1,1,12.5
"40+",1,1,14.1
"40+",1,1,13.02
"40+",1,1,12.41
"40+",1,1,11.38
"40+",1,1,10.64
"40+",1,1,14.94
"40+",1,1,13.49
"40+",1,1,11.8
"40+",1,1,13.86
"40+",1,1,13.87
"40+",1,1,8.96
"40+",1,1,12.81
"40+",1,1,8.89
"40+",1,1,11.12
"40+",1,1,13.57
"40+",1,1,10.72
"40+",1,1,15.49
"40+",1,1,9.1
"40+",1,1,10.92
"40+",1,1,14.25
"40+",1,1,12.03
"40+",1,1,10.09
"40+",1,1,12.43
"40+",1,1,9.26
"40+",1,1,12.85
"40+",1,1,9.99
"40+",1,1,14.55
"40+",1,1,13.24
"40+",1,1,13.01
"40+",1,1,9.81
"40+",1,1,11.51
"40+",1,1,11.73
"40+",1,1,12.28
"40+",1,1,9.86
"40+",1,1,12.11
"40+",1,1,12.16
"40+",1,1,16.09
"40+",1,1,12.1
"40+",1,1,11.51
"40+",1,1,13.49
"40+",1,1,12.03
"40+",1,1,10.1
"40+",1,1,12.18
"40+",1,1,13.66
"40+",1,1,14.01
"40+",1,1,8
"40+",1,1,11.38
"40+",1,1,16.2
"40+",1,1,12.33
"40+",1,1,11.57
"40+",1,1,16.35
"40+",1,1,8.41
"40+",1,1,12.19
"40+",1,1,16.87
"40+",1,1,8.53
"40+",1,1,12.74
"40+",1,1,10.44
"40+",1,1,11.82
"40+",1,1,14.44
"40+",1,1,10.97
"40+",1,1,14.36
"40+",1,1,14.19
"40+",1,1,10.03
"40+",1,1,11.2
"40+",1,1,11.93
"40+",1,1,12.37
"40+",1,1,14.39
"40+",1,1,13.82
"40+",1,1,9.34
"40+",1,1,12.59
"40+",1,1,11.8
"40+",1,1,12.7
"40+",1,1,13.88
"40+",1,1,9.74
"40+",1,1,14.9
"40+",1,1,14.65
"40+",1,1,8.69
"40+",1,1,14.95
